name	pc1	pc2	pc3	pc4	std
ABACAL	0.14431340115783886	-0.4251604729646051	-0.04589555041846985	0.002616965340256971	2.167962429553328
ABAZOW	0.3333638041823228	-0.4468364021044318	0.03581481865432112	0.18066297182806848	2.3652028968004477
ABEBAO	0.3112222017014794	-0.5125177274780014	0.034564832713260246	0.15294276839435453	2.240746484874152
ABEBES	0.41012858554846243	0.05594250181993865	0.14258731392915253	-0.09855481353806476	3.2953999041819544
ABETEH	0.28271969484924586	-0.021895905589305816	0.18592123017618406	0.04386983296964523	2.9694874386208125
ABETIL	0.28489003012149894	-0.021717664576173936	0.1814360351299628	0.021730541450207638	2.959218289001003
ABGTCU	0.5464470228264329	-0.8296867169093398	0.10898376168354201	0.006480611127964349	1.9007558034297256
ABIGIF	0.40426241884405645	-0.02217541512237637	-0.19945750307574983	0.126227399423852	3.4044574826135836
ABODUS	0.36979625721916776	0.3963002296946994	0.11638650021920385	0.14730548238534116	4.287467609246873
ABOGOR	0.22293951400555123	-0.6567443262707142	-0.24920805347371958	-0.09347565202899376	2.1820131959190956
ABUDOS	0.1729167664943656	-0.47350030859166264	0.04856381206440041	0.006792252136088381	2.018257115231129
ACAPIH	0.4010272708667797	-0.0944252351087198	-0.277995392972047	0.06138370729003453	3.195720154165599
ACOCUQ	0.4868297927551648	-0.3394804535815574	-0.111032161296962	-0.268431602192766	2.7814730015459754
ACOJOS	0.4032600458228117	0.2565519428423735	0.4509860569945016	-0.15197528872146016	3.9009083688653567
ACUYUU	0.31339882234305616	-0.03058614822047266	0.3017081746914902	0.1499721719851185	2.9416135117696416
ADEGEX	0.24181555581591674	0.2940339850095494	0.3384658559010817	0.012051118602472613	3.603163508968844
ADOQEP	0.3724848211432006	-0.4678039025750861	-0.23636698982664237	-0.1227216819155085	2.4772166192580327
ADOYAW	0.2839285208649205	0.3262937151738989	0.09012114637286292	0.14168872334461444	3.814513713038846
ADOZIG	0.44032060048741606	0.005689809067214422	-0.2724316868200671	0.15156809162432427	3.5800931068240476
ADOZOM	0.45011751017291957	0.05087803516171774	-0.26773643602877784	0.2603235731221643	3.695476598416251
ADUBAG	0.4338613526175683	0.06775483446407686	-0.24838320496551902	0.23800500102678124	3.7638265222861924
ADUGEO	0.16406591127469472	-0.40376993409476486	0.06755806094916247	-0.121294274738758	2.1560490875968443
AFIHAC	0.4342188949228687	-0.15161358673849812	-0.3910135865649969	0.1098341557668237	3.356602803134499
AFIHEG	0.3180682653906022	-0.18410074054565567	-0.3635021785185015	0.08644252772831229	2.9995479114294095
AFIHIK	0.2853951678785034	-0.15023004541595786	-0.33722941652647637	0.1148356490364327	2.927076661884959
AFIHOQ	0.31189527400680994	-0.10331143429878893	-0.38210379974034864	0.12789462578645927	3.2519223784969133
AFIHUW	0.4913944443138982	0.19707664655709503	-0.3887193082471741	0.28663686781760694	4.286842362920251
AFOCEE	0.3445631327163916	-0.2981997587533906	0.22931973776653652	-0.020509075763760737	2.487059111040411
AFOCOO	0.28747669147744315	-0.3392549380775186	0.27564750804874216	-0.2702355559286053	2.3205857990494936
AFOVEW	0.3691376833932276	0.4004262381608489	0.3820004864528475	0.08595542059674084	4.101921937058575
AGASEJ	0.39441015209734687	-0.19684954492831047	0.09962228090999747	-0.30000276877785503	2.8079877910576267
AHABIX	0.3092920911220354	0.14027046235221355	-0.04895677246243923	0.03895203473918207	3.4133590700874477
AHAZUE	0.4751756308392663	0.4555416334280736	0.09083627947956294	-0.1419903316941717	4.572391013662516
AHUJOC	0.3088113614854935	0.350335619631247	0.204746588199333	-0.01666989755039047	3.9814354583903335
