name	pc1	pc2	pc3	pc4	std
AAZDCO	0.5641999318179884	0.5943048901951504	-0.0165987439143718	0.07889597461987163	4.085513594315733
ABASEE	0.3186591427161085	-0.6103171297907855	-0.4679484546148227	-0.13068281919371463	1.3754076738604302
ABATED	0.12206204236492546	0.6053339966665827	0.19395090695295578	0.3025583575708064	2.7652411824050707
ABATUT	-0.30280748509363553	0.23594835929182262	-0.4392930475363652	-0.46037258832738304	1.514347029625093
ABEGOD	0.26923600905228184	0.6090310425611107	-0.1475359830810869	0.08759078979837225	2.9696583461058794
ABOBAW	0.41965682156150486	-0.20634209907817044	0.08074673232929014	-0.05178010033378834	2.1731121931012094
ABOBEA	0.49672661883150404	-0.4744755352333834	-0.03337494446010031	-0.09729314474658093	1.8984441723620162
ABOQAJ	0.6694769391060236	-0.17049038308118095	0.028150368137654147	-0.34631949960702796	2.5661915254178567
ABOSUH	0.6610219519160934	-0.23309797194088386	0.1737514213382387	0.08612500651306633	2.338394432019331
ABUKEQ	0.6052658710957379	-0.11923452222927627	0.22029770667460633	-0.03835176958947543	2.484768394990791
ACADCO	0.24940054050017224	0.4063988605138296	-0.27526871214244825	-0.10492947840263112	2.7965447633793445
ACAQIE	0.5697082884435174	0.3183985794256429	0.3260263532769364	0.02863519241171448	3.084644591702479
ACINUX	0.6408948151455895	-0.16729036913540288	0.3316212049917091	-0.02433415733388588	2.264762931752912
ACISUC	0.41768703426655485	0.18355726709295656	-0.02062480114028245	0.009490223418532628	2.444089827478738
ACITAJ	0.41782885693645877	0.18294040408056644	-0.020029211963292604	0.009601237383130188	2.4430982953918843
ACITEN	0.417260880392166	0.18212461974318095	-0.022659034608985246	0.011636507750094033	2.4414471402325546
ACNPCO	0.48712597864638063	0.4331787681223858	-0.16124262969315822	-0.2795602310205986	3.316617117217286
ACOZIE	0.7146504342415554	0.6056789171523369	0.3272395234153533	-0.05479247306567396	4.192761112210727
ADABUF	-0.10895796696610383	0.8469742518859951	-0.2882571316635283	0.14004828596668573	2.9327282871580844
ADEGIB	0.5648513651925144	0.052609340859035236	0.14750481747791883	0.043338404564717284	2.565594368860384
ADEGOH	0.5572708025158617	0.03712180421725314	0.1487779787837383	0.027921206392014713	2.5600726594730667
ADEGUN	0.6585895023097157	-0.019079222722088313	0.10505734557732904	-0.028135487266842327	2.495822648233725
ADEQOS	0.23205987131432426	0.08782905835319954	-0.3939147375279418	-0.3454987182090868	1.8623467646524743
ADUXAB	0.17062915053356953	0.07186873681278083	-0.2126201976435344	0.09915577175789597	2.065065969935226
AFELIJ	0.3458789370042137	0.2538434804571803	0.1053902627775735	0.2403899902360746	2.4881285570888783
AFITUE	-0.28064433579741177	0.6235280421832119	0.11213931423198742	-0.2767526276713805	2.6454212962501895
AFIVOB	-0.005442459313604431	0.5945233316489313	-0.3131752736089605	0.13800641344315184	2.5058862452006894
AFIVUH	-0.023130168761564374	0.46387774717651625	-0.22908301035039058	0.06355601315885794	2.2421413913754304
AFULAO	0.6257800465312355	-0.14146899083955933	0.24108073498619337	0.2565823821728461	2.3360100975833618
AFULES	0.6257559223504217	-0.14299923549889898	0.24037411146071697	0.2565845929466441	2.3326550335586926
AFULIW	0.6262435054745907	-0.14420668818735233	0.2422073352745318	0.2575495037300247	2.335906681577458
AFULOC	0.6250306325277872	-0.14285181725911617	0.24014644623085546	0.25593771900114576	2.3324701718762415
AFULUI	0.6254611630796605	-0.14316217492933814	0.23968712762958755	0.2557448723437108	2.330266387797239
AFUMOD	-0.06277409538049783	0.7821663251539106	-0.26515545930749723	-0.020597387340297486	2.7795442460347632
AFUNAQ	0.0562674201911868	0.9200384981861127	-0.2882445192214917	-0.001721548492485958	3.388097273654117
AGALEZ	0.435433559091873	0.1024514888123566	0.4150174085565676	0.16176161920609333	2.2402558725800628
AGAVIQ	-0.15793003996056898	0.049605816724825225	-0.40950626801013557	-0.3038018537480027	1.4934303389317622
AGEFAT	0.22010654238879734	-0.8864991753302105	-0.23152498168451574	-0.12407568296032634	1.5209114821231742
AGEZIW	0.41948752008263046	-0.07426562856009167	0.0018164249787428477	0.11203792836973507	2.1700806532416674
AGODAC	0.20512780610641723	0.22993224577990495	0.08992116160945621	-0.31059194974028526	2.5560072358836337
AGODEG	0.19598735952215485	0.15169352334322134	0.05512724995185894	-0.3751843967574302	2.433640731939008
AGOVOK	0.5403452168217262	-0.10308483977355568	0.23719754160657125	0.11993935570013343	2.2586897249321236
AHOXUQ	0.4421902470813661	-0.129494041796866	-0.07321094496836941	0.20114942645562278	1.964460454969407
AJUMUP	0.6420752120698934	-0.0016913243033387093	0.03190801697780629	-0.1567661178509384	2.337681994250872
AJUNAW	0.6003556227871254	-0.029701976241887917	0.29453806938623633	-0.03374465624766624	2.534383277419751
ALOFIR	-0.2007419177014378	-0.31206936857714185	-0.7139478895606631	-0.3312491642790147	1.0832117366163965
AMENCO	0.22382326941735275	0.8598387413248132	-0.2295914151472327	0.02291807990248081	3.8991639583817417
AMESCO	0.4665699316012324	0.5373711231200153	0.1431211349881895	0.12368820601183522	3.1596401668885923
AMIBAB	0.47808408958540927	-0.7031879860160133	0.5469876409481762	0.3108274384627975	1.5743510379398826
AMIBIJ	0.48530642180623307	-0.28967477216488735	0.35002320224792766	0.11340745916289843	1.8843159981119983
AMIFUY	0.24513009916948914	0.00889998470598305	-0.2179731732775802	0.11363385564299971	1.9447417087975438
AMIGUZ	0.14068397400100974	0.07683061203432312	-0.23026012334544022	0.11787438660940291	1.872662881275607
AMIHIN	0.5687858060463826	-0.15654960614777014	0.26370460506521554	0.18101650509065395	2.2835821912793475
AMIJOV	0.5029115536769897	-0.669872797973278	-0.17444519534749903	-0.11249098001583803	1.6823402532982226
AMUGAR	0.417090224176464	0.07691912667781159	-0.03371282417199675	0.2208645363436724	2.2822900624083315
AMUGEV	0.4281035653902876	0.1216268853595589	-0.005191298019230767	0.21223214347041977	2.294609156287004
AMUGUL	0.35694122577541076	-0.10599064941450494	-0.051884594785108124	0.1155804001682621	1.9643004706679017
AMUHAS	0.43315571836339917	-0.1393128557290731	-0.16342229676926306	0.18507375544597696	1.9052561019155152
ANAGIG	0.2251156497808351	0.36062792799523063	0.0020296578773897345	-0.01154930385972334	2.2979785461771614
ANEGIK	-0.11872291593169759	-1.1221810125719969	-0.6231551095760579	0.027168836838001222	1.0778900148282873
ANUJAX	0.6108987928757053	-0.27627393394178607	0.10325229402450815	-0.19221895070952663	1.8851610514241188
APAGEF	0.27728816074805174	-0.8354102970932051	-0.1395362800394861	-0.0918772867217757	1.5017479177524193
APAGOP	0.2767095405102573	-0.8319697847456093	-0.12850621485175062	-0.050778089234534654	1.5053782932446578
APBXCO	0.5609980129764862	0.11326159826961507	-0.08022234139845258	0.0844062414134248	2.448657176707327
APISIE	-0.22685222976903718	0.3222545827411692	-0.71174477623039	0.15631247593144088	1.8454856993601545
