name	pc1	pc2	pc3	pc4	std
ABIKOM	-0.3876545000799343	0.27288431485107123	0.34268474919151104	-0.13217316193988554	1.0764543124490877
ABIKUS	-0.3830954220550584	0.2684399928763951	0.3300657585305633	-0.11929027463963593	1.0684890209398687
ABILED	-0.6719239948979916	0.14832011329070272	-0.005362178799327183	-0.02883230225551106	0.7248149278526163
ABIPAE	0.19721540460480202	-0.13289861227038424	-0.026779630981914992	0.09040774763347627	1.236449739919034
ABIPEI	0.36185234441442526	-0.16977107760324717	0.09150254816059428	0.1957910522072846	1.5354631366199347
ABZTMO	0.06361612562065133	0.3796911904483796	-0.06624462051852598	0.08340560999804626	0.9270495207165865
ACESEG	0.674018456120753	0.15938529149730363	-0.3166119780069155	-0.13307009256603006	1.07974434997204
ACESIK	0.6078288714124578	0.3113248876920752	-0.37029585067734705	-0.07029315466083305	0.9775299920685027
ACIHUP	0.1463783220930419	-0.15419414014909283	-0.08328215127009905	0.02310989740096303	1.1425876537985982
ACILAZ	-0.8063952171894107	0.28561461199398785	-0.012441097723042277	-0.03826923493352105	0.6531872108113662
ACURIA	0.40159892843213285	-0.04725213735461231	-0.28056596158296954	0.07799470516295598	1.182697015543194
ACUSOH	0.4297791974293439	-0.025805754135840853	-0.28386603893725726	0.0782709374779368	1.1939924304093708
ACUTAU	0.1890806832803138	0.08915674829061782	0.2672526826135473	0.07479495301374116	1.487011511469421
ACUZUU	-0.3955806115087208	0.3768194496924612	-0.23178768015381784	0.11388880511409233	0.735374420239244
ADMTMO	-0.1539622275960033	0.19649339432192459	-0.20109980537975464	0.1892253177861815	0.9504438335072305
ADOMEO	0.3527825248501304	0.2789754119682014	-0.12494322051678375	0.24612766017072055	1.3254031857700164
ADOMIS	0.35348184756268886	0.27827103695684985	-0.12494376329049682	0.24568393958809703	1.3259774144585499
ADUFUB	0.31013634825401937	0.02375733712305561	0.003676230888648796	0.0002800004121703281	1.3378944004178772
ADUHUD	0.7320983982540827	-0.2839158219616371	-0.07811296882911645	-0.19445453232694604	1.5215812330109002
ADUJEP	0.8742022574277231	-0.36427181769944106	0.005898730300010702	-0.21029639194459443	1.8482069004447519
AFEKAA	-0.7439079824228836	0.27749726841025757	0.05160245413262843	-0.06120607893035665	0.6805670224881859
AFESEM	-0.715158341964151	0.24422564804343694	-0.028833882104245617	0.054374035653263264	0.7107919732777898
AFESIQ	-0.7146504607202164	0.2422601320047565	-0.02938197392174091	0.05618254171322473	0.7108692651116851
AFIGOL	0.5505912932161978	-0.11796194767268542	-0.1096712269160576	0.03125938434464133	1.4021671213529345
AFOXAU	0.45594553417121464	-0.025027653625153135	-0.20465447289209165	0.06827251133381823	1.2616565448200552
AFUQOJ	0.454247082017317	-0.08081813958694284	0.012135958280152459	-0.07630370689441995	1.397967422171039
AGACAO	-0.7303632288621906	0.30177567416441986	0.015499325722307777	-0.0578108552252212	0.6597466602303267
AGANEB	-0.33177037338408244	0.1140111699340155	0.22603466165280733	0.0681900219384097	1.065745839848337
AGANIF	-0.35479962936795273	0.12638960851559833	0.1347284006013243	0.10171950514804379	0.9816680694633035
AGEPEI	0.09189794642771831	0.3293745094717827	-0.14607920323952459	0.1711992398673164	1.0057970939490883
AGICEZ	0.4128263982880691	-0.017659400214330767	0.026007510761331842	-0.1320721283308564	1.2965096348654799
