26511.78 236424 1.00 5.320987e-11 6.593703e-11 6.283454e-10 9211
26513.57 236408 1.00 5.305033e-11 6.571500e-11 6.272613e-10 9732
26515.35 236392 1.00 5.327712e-11 6.591350e-11 6.274959e-10 9117
26517.13 236376 1.00 5.311925e-11 6.576797e-11 6.264572e-10 8956
26519.80 236352 1.00 5.336819e-11 6.589221e-11 6.264986e-10 8592
26521.59 236336 1.00 5.319907e-11 6.563099e-11 6.262055e-10 8365
26523.37 236320 1.00 5.306555e-11 6.581583e-11 6.261690e-10 8188
26525.15 236304 1.00 5.302536e-11 6.604173e-11 6.266943e-10 8141
26527.83 236280 1.00 5.311145e-11 6.586879e-11 6.261110e-10 8336
26529.61 236264 1.00 5.320804e-11 6.591495e-11 6.258512e-10 8437
26531.40 236248 1.00 5.316852e-11 6.601521e-11 6.259542e-10 8407
26533.18 236232 1.00 5.296204e-11 6.580577e-11 6.263541e-10 8124
26534.97 236216 1.00 5.320473e-11 6.571500e-11 6.258598e-10 8042
26537.65 236192 1.00 5.323446e-11 6.605226e-11 6.263969e-10 8387
26539.43 236176 1.00 5.305232e-11 6.619335e-11 6.255395e-10 8307
26541.22 236160 1.00 5.297095e-11 6.598491e-11 6.258269e-10 8485
26543.00 236144 1.00 5.301142e-11 6.597137e-11 6.250662e-10 8378
26545.68 236120 1.00 5.300504e-11 6.572227e-11 6.253051e-10 8823
26547.47 236104 1.00 5.322637e-11 6.584881e-11 6.261551e-10 8519
26549.26 236088 1.00 5.321828e-11 6.558124e-11 6.258845e-10 8811
26551.04 236072 1.00 5.317810e-11 6.582369e-11 6.251126e-10 8557
26553.73 236048 1.00 5.290824e-11 6.586191e-11 6.253345e-10 8568
26555.51 236032 1.00 5.318496e-11 6.567594e-11 6.249598e-10 9319
26557.30 236016 1.00 5.318490e-11 6.571427e-11 6.252089e-10 9252
26559.09 236000 1.00 5.324629e-11 6.582596e-11 6.258101e-10 8946
26561.77 235976 1.00 5.301745e-11 6.614348e-11 6.250697e-10 9271
26563.56 235960 1.00 5.316930e-11 6.587130e-11 6.249592e-10 8073
26565.35 235944 1.00 5.317018e-11 6.563876e-11 6.254790e-10 9212
26567.14 235928 1.00 5.305731e-11 6.568416e-11 6.251977e-10 9752
26569.82 235904 1.00 5.317805e-11 6.589498e-11 6.252436e-10 9342
26571.61 235888 1.00 5.326302e-11 6.576460e-11 6.250711e-10 9180
26573.40 235872 1.00 5.308001e-11 6.604794e-11 6.259357e-10 11967
26575.19 235856 1.00 5.313997e-11 6.587849e-11 6.258307e-10 11248
26576.98 235840 1.00 5.314766e-11 6.569036e-11 6.256285e-10 8067
26579.67 235816 1.00 5.300344e-11 6.574579e-11 6.250386e-10 8499
26581.46 235800 1.00 5.321546e-11 6.571821e-11 6.245954e-10 8970
26583.25 235784 1.00 5.303982e-11 6.580338e-11 6.257276e-10 7539
26585.05 235768 1.00 5.319980e-11 6.550799e-11 6.248247e-10 7771
26587.73 235744 1.00 5.296426e-11 6.563277e-11 6.247122e-10 7825
26589.53 235728 1.00 5.304264e-11 6.551727e-11 6.251243e-10 7207
26591.32 235712 1.00 5.326396e-11 6.581413e-11 6.249559e-10 8137
26593.11 235696 1.00 5.323146e-11 6.586552e-11 6.249086e-10 9032
26595.80 235672 1.00 5.323727e-11 6.585976e-11 6.258123e-10 7421
26597.59 235656 1.00 5.303737e-11 6.587889e-11 6.252322e-10 7774
26599.39 235640 1.00 5.317803e-11 6.574673e-11 6.245784e-10 7715
26601.18 235624 1.00 5.295728e-11 6.597325e-11 6.251872e-10 7134
26602.98 235608 1.00 5.313580e-11 6.563671e-11 6.245172e-10 7687
