name	pc1	pc2	pc3	pc4	std
ABEXOU	0.4240086278574542	0.0022673250774170595	-0.20600171336312734	0.14210824415905116	2.7933568318150512
ABISAI	0.2801321175339315	-0.12498706554826838	-0.2952200748735958	0.04626765829376103	2.90303466485565
ABISEM	0.29228074338032295	-0.12849093533974243	-0.30698898773777783	0.05525991942602404	2.957940588798208
ABISIQ	0.2782486250206504	-0.12903045956596132	-0.32358221578833846	0.050946242783414336	2.9683406369136685
ABISOW	0.2904650512503193	-0.08406189660860841	-0.27355411139246366	0.08340953580598902	2.8302721900463155
ABISUC	0.2804771339343133	-0.183813290302288	-0.3576371630585319	0.017507966027253075	3.1181394151165684
ABITAJ	0.32863707365858685	-0.06177926060626904	-0.24906967788665557	0.10102894426165206	2.800098475786019
ACEMIG	0.3909552738681481	-0.1478072943268519	-0.5105821000326846	-0.08943118328872629	3.536932390265085
ACOYEW	0.4402883895656191	-0.04904704389518838	-0.3454080677099549	0.03433483201059709	3.158094943522377
ACOYIA	0.44743665203894567	0.017656175743846175	-0.4024326217361818	-0.014186358824300332	3.1795738845772803
ACUDOR	0.3501664323478617	-0.04234445944795229	-0.30772697626867596	0.04119133687259521	2.918002748083418
ACUDUX	0.3899730296251156	-0.14473861511925712	-0.37141102180531443	0.03364278183946037	3.259449423870147
ACUFAF	0.3453220619803319	0.03322916034080306	-0.2266236042058536	0.12926430368565484	2.683652712970555
ADUCOT	0.4067308337054949	0.013588584402033088	-0.3043857684450927	0.023699177417503076	2.898327156151232
ADUCUZ	0.4063567552482916	0.014464137525346504	-0.30898430785840136	0.028121555660193504	2.9214339674768257
ADUDAG	0.396808000820291	-0.012176402846219542	-0.33110773867892773	-0.0006744063018806201	2.979252288305024
ADUDEK	0.4200615760363644	0.12481955941654584	-0.2758497324338527	-0.031298850908163645	2.75300856218122
AFEDIB	0.35780079598772874	-0.06654066212789328	-0.2988161958257942	0.07036366252453621	2.966678240896569
AFOYAV	0.02355689246874615	0.8020606622590057	0.23643673074921057	-0.10682114143460852	1.3039902410212925
AHAZIT	0.2805439192632	-0.15081143186383927	-0.2091669607064751	0.06334203054018653	2.880095726797136
AHAZOZ	0.30965728232068157	-0.14316116853539995	-0.31018413384358223	0.006882756548683838	3.0202137206823916
AHAZUF	0.30377734731581674	-0.14426341252309033	-0.33495519053918565	0.009556597648639809	3.0257611778757
AHEBAR	0.32671713537072256	-0.08506159678308634	-0.23186577826508603	0.07391116260042271	2.8149539677696653
AHEBEV	0.4042296985621916	-0.11334415652615032	-0.40882655741804075	-0.14379124036789515	3.2156951407348573
