23219.768	0.040334500000116236	0.04131317760361149	0.04068410000014585	0.040653100000121775	0.039322000000084095	0.03899539443659901	0.04052930000011886	0.04110823346667675	0.04032260000011729	0.04209914415319844	0.040168883965983414
23223.273	0.046615000000495455	0.047981649688284604	0.0470128746083175	0.04703120895915181	0.04514989925877851	0.04487222125035174	0.04685510000050631	0.047752560000830856	0.0465544999149082	0.04907906312628302	0.04643481752667466
23226.473	0.05432720000179443	0.05625405338677093	0.05493335937720189	0.05490669850187737	0.05219865906381801	0.05200494495982395	0.0546309000018327	0.055997261881397496	0.05420539272283115	0.057792551109425	0.05404143817241533
23229.369	0.06391940000556892	0.06666936044852093	0.06485563619461834	0.06474919006104718	0.06074346250409308	0.060752583986900886	0.06431520000568447	0.0663801697889608	0.06369345282078581	0.0688382448781668	0.06334813520828449
23231.96	0.0760188000149058	0.07999399766034082	0.07747406844721912	0.07723700734858562	0.07118140784884854	0.07160413015038028	0.07655140001520684	0.07966741690901444	0.07560574532564412	0.08307951237046171	0.07479122102226878
23234.246	0.09148770003459185	0.09729452488764886	0.09375224647493077	0.09331148437541628	0.08400449661356778	0.08521216690954264	0.09222820003527148	0.09692899934733071	0.09075639106706859	0.10170286990627872	0.08891125270666544
23236.227	0.11140000006984932	0.11990730081931147	0.11485834619881637	0.11415471456016082	0.09977224081876358	0.10235111460717203	0.11245700007118274	0.11950412659936226	0.11014847210423682	0.12618661292158728	0.10626088562151649
23237.903	0.1366540001230013	0.14878855573538427	0.14181703117317113	0.14076776385070347	0.1188742589217943	0.12338138897416555	0.13817200012527636	0.14825465203859792	0.13457940143469957	0.15709575458212155	0.12677553969750124
23238.713	0.1531380001594751	0.1681618802329301	0.15939585204162632	0.15819542732569922	0.13093821740198422	0.1372288767778545	0.15497800016236762	0.16761238690862673	0.150424908800967	0.17876283900524975	0.140330248914974
23240.213	0.1936600002492366	0.2156708403613173	0.20348336029580666	0.20122122425773634	0.16003086551664336	0.16991578350712452	0.1963140002535348	0.21419699237425588	0.18914381091402752	0.22985687718535724	0.17175631704788438
23241.713	0.24493400036826435	0.27844640053114467	0.2622678804347896	0.25752135504639706	0.19711142960054664	0.21210314025787924	0.2490500003740836	0.2728849205491412	0.23786044036268572	0.2950205347569884	0.21400469322382776
23243.213	0.30160100052062677	0.3436772007493267	0.3255031606107621	0.3144354432016331	0.24169548837077645	0.2596865037016073	0.30401100052769947	0.33421898744235284	0.2900654551745485	0.36101128773654834	0.26675447478954745
23244.713	0.3428780007218754	0.39488272103798605	0.3793586808419272	0.3599635100728799	0.281751524505633	0.30126206385108295	0.34693000072936414	0.3870198064153027	0.33224223536564124	0.41707672549696817	0.32764622577910024
23246.213	0.3832270009950015	0.43744500142875	0.42345284115572523	0.4016040276840184	0.3239269500227287	0.34388125739124026	0.3869420010011843	0.43491590550809894	0.3742727209599082	0.4689021240927639	0.4001068975735985
23247.713	0.4340630013632962	0.48362518195364324	0.4666854815801871	0.44778159072587465	0.3774377089398038	0.3926176810088705	0.4367400013649043	0.4864421140987358	0.42905260131528133	0.520307742253417	0.4830506815639161
23249.213	0.5001180018518823	0.537661002647122	0.5159512821457872	0.5039839698912837	0.45004594794301933	0.45270437806076913	0.5024580018430678	0.5447858135740493	0.5006156151257076	0.5764069587232283	0.575989379824084
23250.713	0.5782210024884884	0.5970080235470688	0.5740296028868925	0.5709226905428618	0.546301157721777	0.5244231519081975	0.5800730024595686	0.6109496146668478	0.5873798797563132	0.6424075716009403	0.677887329785512
23252.213	0.6642250033029093	0.6580536446938583	0.6393986838420386	0.6501252407126306	0.6654052303026959	0.6077006992508276	0.6662780032384917	0.6853967654592595	0.6858707365773107	0.7157060450124648	0.7826634295779142
23253.713	0.7581030043258162	0.7222821261279804	0.7089533250526187	0.7432519324339291	0.7976811537162911	0.701938440126553	0.7602070042017928	0.7665603300518334	0.7915054616302759	0.7913122191177748	0.8771090313723161
23255.213	0.85603400558598	0.7929933385866346	0.7807487265614224	0.8437478190733483	0.925079599997324	0.8029916777930332	0.8581090053661939	0.851228277588216	0.8942513042949828	0.862514309467886	0.9485590355316778
23255.467	0.8735820058241358	0.8061761697262546	0.7934645422768053	0.8620115020505712	0.9461153191398658	0.8200097100431175	0.8755340055837347	0.8654192311196676	0.9115715806867042	0.8727633641031031	0.9554602812384289
23256.953	0.9602420073761025	0.8832486057644863	0.8651930356589416	0.9517036496013559	1.0385778560059133	0.9132564326186359	0.9621810069785383	0.940997442689394	0.9909105028775123	0.9310461645302336	0.9915793580523875
23258.515	1.0232900093026782	0.9644178025424976	0.9340248498075734	1.0165586191164682	1.0886639506545808	0.9918092218098347	1.0259200086541935	0.9983217315285051	1.0378323939187442	0.9847628600724184	1.0108364832761934
23260.154	1.0461500116571143	1.0383121749646262	0.9875234433326215	1.0407529651767415	1.0954509065095832	1.0435867278002608	1.0499700106127017	1.0245130349389162	1.0435476316958905	1.0339591616890202	1.0251814215428539
23261.868	1.0293600144754618	1.09203529649929	1.0114707409376325	1.0270946126547973	1.0749968339638716	1.0653629060399792	1.0341500128128815	1.0210543264853171	1.017901444903348	1.0745935190266351	1.0448462654975283
23263.659	0.994221017815287	1.1177112458473066	1.0048763039958584	0.9968693444624928	1.0493908199270838	1.0663053288080337	0.9994930151900954	1.0037087652163763	0.9851520591200984	1.100467342520359	1.0734345240831742
23265.526	0.9677810218109844	1.1182474617880314	0.9882117712998166	0.9726705779051206	1.0378380226467325	1.0625946531698753	0.9722020177085863	0.9915456825242329	0.9672618025961458	1.108709561089097	1.1056961961028378
23267.469	0.9625280268885964	1.103356946043103	0.9831172217307144	0.9646816307027454	1.0484427607784297	1.0657722254108828	0.9645860205417416	0.9934275290036755	0.9718542692261355	1.100960780552131	1.1270755449599195
23269.488	0.974127034339864	1.0795899319229323	0.9953518805797551	0.9722986076029881	1.0756022772568241	1.0767211406227974	0.9740250246456559	1.004798209026283	0.9944187929516529	1.0782741366528075	1.1189680896401826
23271.583	0.9938050475847949	1.0464050705242887	1.0212574483087684	0.9912434874048338	1.1060105086015064	1.0888525939247702	0.9934110329784502	1.015180148021775	1.0231677222565643	1.038007302847366	1.073663022771676
23273.755	1.016550075100738	1.0038467629352998	1.0531358537206712	1.0176028952574503	1.1262463039833928	1.0925147846511725	1.0172200534438736	1.0165010075391083	1.0447414053969544	0.9880043806580098	1.0038969171673315
23276.003	1.0375301360021745	0.9670288271843236	1.0740314334746053	1.0442553126749359	1.1222912749301217	1.0781160106009942	1.0388401046055629	1.0083804853588827	1.0521049238809255	0.9475700299216709	0.9416630777655839
23278.327	1.0510202721376058	0.9476483020063305	1.0730216646097896	1.0609828458699753	1.0823813435962355	1.0492718820768276	1.0531802274390354	0.9961298661301764	1.0474488618921998	0.9208310165945252	0.9056226010466139
23280.727	1.0562505696806246	0.941771051924484	1.0573709601026489	1.0659720568900808	1.023501815808332	1.015354628880619	1.0594305082282491	0.9852901231528052	1.0404516002152757	0.9069231034358421	0.8883368241898189
23283.204	1.0515012004121878	0.9456619008618271	1.0339040652224332	1.0585454031082493	0.9707619770400387	0.9826456160434273	1.0554411186327282	0.9768836200872512	1.0297320951205478	0.9034572979448001	0.8819204863872399
